-82.38,-0.0178753,0.31736
-82.3606,-0.141678,0.146948
-82.3411,0.0845225,-0.167374
-82.3217,0.153072,0.0480936
-82.3022,-0.0518893,-0.0416022
-82.2827,-0.137416,-0.0742393
-82.2633,-0.361277,-0.334216
-82.2438,-0.129625,0.145096
-82.2244,-0.0435095,0.121472
-82.2049,0.391737,0.38434
-82.1855,0.0271515,0.00634418
-82.166,0.290469,-0.11473
-82.1465,0.141553,-0.240411
-82.1271,0.223982,-0.160908
-82.1076,-0.0585173,0.0388604
-82.0882,-0.0556308,-0.100152
-82.0687,-0.143687,0.0194819
-82.0493,0.0097316,-0.071005
-82.0298,0.00606335,-0.0321134
-82.0104,-0.113811,0.227267
-81.9909,0.0680447,-0.157074
-81.9715,0.374059,-0.202989
-81.952,-0.102416,0.224098
-81.9325,-0.221747,-0.178937
-81.9131,0.105693,-0.0346657
-81.8936,-0.0833865,-0.0381872
-81.8742,-0.15679,-0.110641
-81.8547,-0.310882,0.0335397
-81.8353,0.357688,0.156554
-81.8158,0.203711,0.0504407
-81.7963,0.106768,0.241544
-81.7769,0.170442,0.107535
-81.7574,0.206623,-0.0872226
-81.738,-0.0566717,-0.102082
-81.7185,-0.123707,0.185693
-81.6991,0.0341057,-0.0467921
-81.6796,0.179385,-0.00181699
-81.6602,0.165094,0.0180374
-81.6407,-0.172553,-0.020599
-81.6212,-0.30837,0.101678
-81.6018,-0.213416,-0.0261756
-81.5823,0.0725619,0.40011
-81.5629,-0.00213488,-0.0252414
-81.5434,-0.103836,-0.210639
-81.524,0.474841,0.0772753
-81.5045,-0.0012869,-0.0134054
-81.4851,-0.0699222,0.14885
-81.4656,-0.100859,-0.367494
-81.4462,0.0105338,0.340809
-81.4267,0.142703,0.062475
-81.4072,-0.125192,0.174021
-81.3878,0.105827,0.00656531
-81.3683,-0.173586,0.294086
-81.3489,-0.139317,0.0170549
-81.3294,-0.0495627,0.0804362
-81.31,0.175621,-0.0116324
-81.2905,0.254507,0.262203
-81.271,-0.182659,0.206977
-81.2516,0.0533655,-0.00105455
-81.2321,-0.0468586,0.0500419
-81.2127,0.0796978,0.0856932
-81.1932,-0.0327292,0.0111833
-81.1738,-0.29,0.0140708
-81.1543,0.152239,-0.134916
-81.1349,0.494989,0.239919
-81.1154,-0.034311,0.149719
-81.0959,0.128154,-0.12265
-81.0765,0.00493776,-0.319633
-81.057,0.0565384,-0.0736149
-81.0376,0.290824,0.0423154
-81.0181,0.0377965,-0.210938
-80.9987,0.370222,-0.0112397
-80.9792,0.117984,-0.279461
-80.9598,0.0367304,-0.0737912
-80.9403,-0.233361,0.17271
-80.9209,-0.00764354,0.0127102
-80.9014,-0.178414,0.0317789
-80.8819,0.254342,0.28725
-80.8625,0.0218073,0.134246
-80.843,-0.087186,-0.468536
-80.8236,-0.215939,0.016602
-80.8041,0.323298,0.0568899
-80.7847,-0.326035,0.0852925
-80.7652,-0.0786818,-0.284091
-80.7457,-0.148488,0.124426
-80.7263,-0.202331,0.0457459
-80.7068,0.0731515,-0.0907513
-80.6874,-0.191115,-0.16109
-80.6679,-0.0898831,0.0640848
-80.6485,-0.216004,0.0599259
-80.629,-0.00446814,-0.129045
-80.6096,-0.193894,-0.146267
-80.5901,-0.0805081,0.0500318
-80.5706,0.0267985,0.343071
-80.5512,0.0331674,0.416823
-80.5317,-0.152905,-0.0853091
-80.5123,0.0552535,-0.297419
-80.4928,0.0690889,-0.49735
-80.4734,0.115147,-0.099065
-80.4539,0.107517,-0.0104563
-80.4345,-0.0333197,-0.140671
-80.415,0.314543,0.310515
-80.3956,0.195685,0.159933
-80.3761,-0.183593,-0.0686823
-80.3566,-0.205826,0.101435
-80.3372,-0.0616946,0.0600675
-80.3177,0.0995414,-0.1068
-80.2983,0.282031,0.191566
-80.2788,0.0937832,0.249711
-80.2594,0.110983,0.0359716
-80.2399,-0.199719,0.234749
-80.2204,0.115346,-0.190411
-80.201,0.127424,-0.0686912
-80.1815,0.0591533,-0.0247279
-80.1621,0.49627,-0.120736
-80.1426,-0.0198324,0.0124933
-80.1232,0.192385,-0.108519
-80.1037,-0.0156693,0.0412811
-80.0843,0.0439201,-0.162503
-80.0648,-0.271669,0.170035
-80.0453,0.121784,-0.0992608
-80.0259,-0.0348167,0.0468426
-80.0064,0.133974,-0.0555612
-79.987,0.40739,0.478483
-79.9675,0.0824108,-0.0880607
-79.9481,-0.0419811,0.0125592
-79.9286,-0.355617,-0.0658643
-79.9092,0.115544,-0.0611721
-79.8897,0.00611901,-0.0924334
-79.8703,-0.0387326,-0.0994016
-79.8508,0.258106,-0.165579
-79.8313,-0.082207,0.0316283
-79.8119,-0.0917918,-0.0276828
-79.7924,-0.266272,-0.10611
-79.773,-0.0852953,0.0898551
-79.7535,-0.120091,0.102868
-79.7341,-0.209699,0.30703
-79.7146,0.306116,0.0633135
-79.6951,0.0507449,-0.0404314
-79.6757,0.0315706,0.264456
-79.6562,0.00634787,-0.129454
-79.6368,-0.0818408,-0.110352
-79.6173,0.0379234,-0.203321
-79.5979,-0.492219,0.248892
-79.5784,0.0811893,0.105273
-79.559,-0.181719,0.0393827
-79.5395,0.0532719,0.158185
-79.5201,0.293546,-0.0480417
-79.5006,0.0129313,-0.142041
-79.4811,0.138159,-0.13265
-79.4617,0.107914,-0.0250538
-79.4422,0.175968,-0.269175
-79.4228,-0.0644984,0.251156
-79.4033,0.500079,-0.0839606
-79.3839,-0.015793,-0.36049
-79.3644,0.0699193,0.30381
-79.3449,0.166042,0.298705
-79.3255,-0.271469,-0.247531
-79.306,0.0407721,0.00731865
-79.2866,0.00363915,-0.140507
-79.2671,0.242032,-0.00805817
-79.2477,0.287015,0.157044
-79.2282,-0.0701354,0.12591
-79.2088,-0.0550734,0.266968
-79.1893,0.0790299,0.0424136
-79.1698,0.0233433,0.140876
-79.1504,0.091523,-0.177771
-79.1309,0.349508,-0.222364
-79.1115,0.274503,0.369905
-79.092,0.0950228,-0.0422127
-79.0726,0.0539201,0.00183298
-79.0531,-0.0795772,0.0547925
-79.0337,-0.0411023,0.303005
-79.0142,0.0602916,-0.119041
-78.9948,0.282541,-0.0542604
-78.9753,0.367897,-0.0152317
-78.9558,-0.200594,0.320106
-78.9364,-0.0370548,-0.2394
-78.9169,-0.0157647,0.0379627
-78.8975,0.118202,0.121735
-78.878,-0.111296,0.168482
-78.8586,0.19105,-0.10101
-78.8391,-0.360768,-0.1238
-78.8196,-0.0137184,0.11442
-78.8002,-0.0320396,0.0694673
-78.7807,0.147341,0.00746893
-78.7613,0.33744,-0.0814506
-78.7418,0.191374,0.235664
-78.7224,-0.0867301,0.234879
-78.7029,0.0300476,-0.253971
-78.6835,-0.229633,0.103721
-78.664,0.0296724,0.0348126
-78.6445,-0.124853,-0.0290063
-78.6251,-0.250406,-0.000630527
-78.6056,-0.32683,0.360171
-78.5862,-0.0121959,-0.554689
-78.5667,0.0901075,0.21322
-78.5473,0.0843554,-0.219574
-78.5278,0.187692,-0.243695
-78.5084,-0.261711,0.0947643
-78.4889,0.109862,-0.0898707
-78.4695,0.0602661,0.0175021
-78.45,0.252093,-0.0406774
-78.4305,0.346691,-0.0557156
-78.4111,0.00457797,0.161394
-78.3916,-0.239945,0.082869
-78.3722,-0.023031,0.265974
-78.3527,0.30742,0.0928129
-78.3333,-0.12907,-0.270773
-78.3138,0.257642,0.141804
-78.2943,-0.375823,-0.114286
-78.2749,0.0366266,-0.112223
-78.2554,-0.296066,-0.133461
-78.236,-0.0306597,0.0776726
-78.2165,0.240428,0.0448384
-78.1971,-0.0565693,0.107939
-78.1776,0.245313,0.0780835
-78.1582,0.0859652,0.268201
-78.1387,0.210122,-0.245158
-78.1192,0.132279,-0.141554
-78.0998,0.19051,-0.0687924
-78.0803,0.00991631,0.365827
-78.0609,0.166741,0.364495
-78.0414,0.0544974,0.21117
-78.022,-0.104204,-0.380747
-78.0025,-0.282753,0.284394
-77.9831,0.259245,-0.283551
-77.9636,-0.120279,0.106175
-77.9442,-0.177075,-0.0753375
-77.9247,-0.116436,-0.0632033
-77.9052,-0.014986,-0.109477
-77.8858,0.417594,-0.152446
-77.8663,-0.156088,0.0153763
-77.8469,-0.156908,0.0172819
-77.8274,0.270536,0.177575
-77.808,-0.0184748,-0.108489
-77.7885,-0.242222,0.294333
-77.769,0.222085,-0.327037
-77.7496,0.052926,-0.00953385
-77.7301,0.147103,-0.0584
-77.7107,0.0833495,-0.0869468
-77.6912,-0.0371068,0.0248922
-77.6718,0.387198,-0.0840989
-77.6523,0.101369,0.141541
-77.6329,0.00830334,-0.111518
-77.6134,-0.0795951,0.0594663
-77.5939,-0.00489442,-0.163613
-77.5745,-0.0591236,0.330767
-77.555,-0.129009,0.136942
-77.5356,-0.0502628,0.00371106
-77.5161,0.100295,-0.0438493
-77.4967,-0.233715,0.190009
-77.4772,-0.121319,0.247006
-77.4578,0.0220925,0.161744
-77.4383,0.178466,-0.24095
-77.4188,0.410098,-0.2422
-77.3994,-0.0514237,-0.240314
