-37.0703,0.0126116,-0.0738389
-37.0679,0.0329895,-0.0937947
-37.0654,0.0273293,0.0926314
-37.063,-0.116727,-0.00340323
-37.0605,0.0541736,-0.102608
-37.0581,-0.069135,0.0377016
-37.0556,0.0320699,0.054755
-37.0532,0.0377591,0.0440287
-37.0507,-0.00567873,0.0299994
-37.0483,0.0474317,0.00769246
-37.0459,0.00802684,-0.11189
-37.0434,0.0890223,-0.167038
-37.041,-0.0280843,-0.0571741
-37.0385,0.00187646,0.00580455
-37.0361,-0.0698885,-0.0593233
-37.0336,-0.0865144,0.0345322
-37.0312,-0.0378508,-0.0091939
-37.0287,-0.0857576,-0.0519884
-37.0263,0.0365442,-0.053809
-37.0238,-0.00265764,0.10924
-37.0214,0.0488133,0.0720273
-37.0189,-0.13699,-0.0192024
-37.0165,-0.00622226,-0.0891637
-37.0141,0.0569557,0.102028
-37.0116,0.120513,-0.0276431
-37.0092,0.0481827,-0.0853608
-37.0067,0.0313357,0.00706459
-37.0043,0.0280045,0.0561228
-37.0018,0.185097,0.0231581
-36.9994,-0.0923905,0.0554111
-36.9969,-0.0644954,0.0930547
-36.9945,-0.0510122,0.056883
-36.992,-0.00612043,-0.0130191
-36.9896,0.0618757,-0.0284919
-36.9871,0.080677,0.0155055
-36.9847,-0.057169,0.0982287
-36.9823,-0.0520299,-0.000378674
-36.9798,-0.183948,0.0989981
-36.9774,-0.0509414,-0.0531965
-36.9749,0.0161718,0.0650119
-36.9725,-0.0239317,-0.0236974
-36.97,-0.180676,-0.0862884
-36.9676,0.113036,-0.0123817
-36.9651,0.0236426,0.0277841
-36.9627,-0.0868794,0.108877
-36.9602,-0.0073521,-0.0585797
-36.9578,-0.0160036,-0.196561
-36.9553,-0.148473,0.0404629
-36.9529,0.0545935,-0.0734309
-36.9505,-0.0963488,-0.109392
-36.948,-0.0893413,0.00719609
-36.9456,-0.032643,0.0184964
-36.9431,-0.110651,0.08725
-36.9407,-0.0239514,0.0546833
-36.9382,0.0412259,0.0271921
-36.9358,0.0548119,0.0808162
-36.9333,0.00906171,-0.0495942
-36.9309,-0.0197004,-0.0429112
-36.9284,0.133761,0.0771758
